,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2019-01-10-17,993.5,-999,22.4,-999,85,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-10-18,994.1,-999,21.3,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-10-19,994.3,-999,20.3,-999,95,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-10-20,994.4,-999,19.6,-999,97,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-10-21,994.6,-999,19.0,-999,98,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-10-22,994.7,-999,18.7,-999,98,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-10-23,994.6,-999,18.7,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-10-24,994.4,-999,18.3,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-01,994.3,-999,18.0,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-02,994.3,-999,18.1,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-03,993.8,-999,18.1,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-04,993.4,-999,18.2,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-05,993.4,-999,17.8,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-06,993.8,-999,17.7,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-07,994.3,-999,17.6,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-08,994.5,-999,18.6,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-09,994.9,-999,20.2,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-10,994.7,-999,21.2,-999,95,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-11,993.6,-999,24.8,-999,80,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-12,992.3,-999,25.2,-999,76,1.3,267,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-13,991.4,-999,24.3,-999,80,0.9,280,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-14,991.2,-999,23.0,-999,85,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-15,991.1,-999,21.9,-999,88,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-16,991.5,-999,21.6,-999,89,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-17,992.1,-999,21.2,-999,90,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-18,992.5,-999,20.5,-999,92,0.6,302,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-19,992.9,-999,19.7,-999,93,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-20,993.1,-999,19.4,-999,95,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-21,993.2,-999,19.0,-999,96,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-22,993.4,-999,18.8,-999,97,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-23,993.0,-999,18.7,-999,98,0.3,314,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-11-24,992.7,-999,18.3,-999,98,0.4,315,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-01,992.8,-999,18.0,-999,99,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-02,992.6,-999,17.8,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-03,992.3,-999,17.9,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-04,992.1,-999,17.9,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-05,992.8,-999,17.8,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-06,993.4,-999,17.7,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-07,994.0,-999,17.6,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-08,994.9,-999,17.7,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-09,995.2,-999,17.0,-999,99,0.8,72,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-10,995.2,-999,17.0,-999,98,0.4,67,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-11,994.9,-999,17.8,-999,93,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-12,994.1,-999,18.2,-999,93,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-13,993.6,-999,17.9,-999,96,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-14,993.3,-999,17.9,-999,95,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-15,993.5,-999,17.5,-999,96,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-16,993.9,-999,17.2,-999,96,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-17,994.6,-999,16.6,-999,96,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-18,995.1,-999,16.4,-999,96,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-19,995.5,-999,15.9,-999,97,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-20,995.9,-999,15.9,-999,96,0.3,139,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-21,996.2,-999,15.9,-999,96,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-22,996.1,-999,15.9,-999,96,0.3,98,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-23,995.7,-999,16.0,-999,97,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-12-24,995.5,-999,15.8,-999,97,1.1,70,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-01,995.1,-999,16.0,-999,97,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-02,994.9,-999,16.1,-999,96,0.1,0,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-13-03,994.8,-999,16.0,-999,97,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-04,994.9,-999,16.0,-999,97,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-05,995.1,-999,15.8,-999,98,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-06,995.5,-999,15.8,-999,98,0.3,340,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-07,996.1,-999,15.7,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-08,996.3,-999,15.8,-999,98,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-09,996.5,-999,16.2,-999,97,0.4,81,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-10,996.4,-999,16.7,-999,94,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-11,995.9,-999,17.1,-999,92,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-12,995.2,-999,17.0,-999,93,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-13,994.5,-999,16.5,-999,97,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-14,994.0,-999,16.2,-999,95,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-15,994.0,-999,16.2,-999,95,0.4,10,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-16,994.3,-999,16.1,-999,97,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-17,994.7,-999,16.0,-999,98,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-18,995.1,-999,15.9,-999,97,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-19,995.3,-999,15.9,-999,96,0.4,106,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-20,995.6,-999,15.9,-999,95,0.5,113,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-21,995.7,-999,15.8,-999,95,0.5,88,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-22,995.7,-999,15.7,-999,96,0.3,130,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-23,995.6,-999,15.8,-999,94,0.3,215,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-13-24,995.3,-999,15.7,-999,95,0.4,83,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-01,995.2,-999,15.4,-999,95,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-02,994.8,-999,15.4,-999,95,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-03,994.7,-999,15.0,-999,97,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-04,994.9,-999,15.0,-999,95,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-05,995.3,-999,15.0,-999,94,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-06,995.8,-999,15.2,-999,92,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-07,996.2,-999,15.1,-999,92,0.3,181,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-08,996.5,-999,15.5,-999,92,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-09,996.5,-999,16.5,-999,86,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-10,996.3,-999,16.8,-999,85,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-11,995.3,-999,17.0,-999,85,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-12,994.2,-999,18.1,-999,80,0.5,83,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-13,992.8,-999,18.5,-999,80,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-14,992.3,-999,18.4,-999,80,1.0,74,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-15,992.3,-999,18.2,-999,82,0.3,67,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-16,992.8,-999,17.8,-999,84,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-17,993.1,-999,17.5,-999,86,0.5,66,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-18,993.6,-999,17.3,-999,86,0.4,75,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-19,993.8,-999,17.5,-999,86,0.5,75,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-20,993.8,-999,17.7,-999,86,0.6,78,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-21,993.9,-999,18.0,-999,85,0.6,60,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-22,993.6,-999,18.4,-999,84,0.5,69,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-23,993.2,-999,18.3,-999,86,1.1,61,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-14-24,992.7,-999,18.7,-999,84,0.6,58,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-01,992.5,-999,18.8,-999,83,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-02,992.3,-999,18.5,-999,85,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-03,992.3,-999,17.8,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-04,992.2,-999,17.8,-999,90,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-05,992.4,-999,17.3,-999,94,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-06,993.1,-999,17.2,-999,95,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-07,994.0,-999,17.1,-999,97,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-08,994.4,-999,17.1,-999,97,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-09,994.4,-999,17.8,-999,94,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-10,994.5,-999,19.1,-999,93,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-11,994.2,-999,19.6,-999,90,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-12,993.2,-999,20.7,-999,86,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-13,992.4,-999,21.4,-999,83,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-14,992.0,-999,20.5,-999,84,0.8,270,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-15,991.9,-999,20.8,-999,84,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-16,992.4,-999,20.8,-999,79,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-17,993.3,-999,19.7,-999,86,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-18,994.1,-999,18.6,-999,94,0.0,0,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2019-01-15-19,994.8,-999,17.7,-999,97,0.5,259,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-15-20,995.4,-999,17.3,-999,98,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-21,995.6,-999,16.7,-999,98,0.5,260,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-22,995.8,-999,16.4,-999,98,0.4,323,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-15-23,996.1,-999,16.0,-999,98,0.2,0,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-15-24,996.1,-999,15.5,-999,98,0.5,280,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-16-01,996.0,-999,15.4,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-16-02,995.8,-999,15.1,-999,99,0.4,314,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-16-03,995.7,-999,15.1,-999,99,0.0,0,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-16-04,995.4,-999,14.9,-999,99,0.0,0,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2019-01-16-05,995.8,-999,14.7,-999,99,0.5,314,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2019-01-16-06,996.3,-999,14.3,-999,99,0.8,304,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2019-01-16-07,996.5,-999,14.2,-999,99,0.1,0,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2019-01-16-08,996.9,-999,14.2,-999,99,1.2,102,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2019-01-16-09,997.3,-999,14.4,-999,99,0.2,0,-999,-999,4.0,-999,-999,-999,-999,-999,-999
2019-01-16-10,997.3,-999,14.3,-999,98,1.1,142,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-16-11,997.0,-999,14.7,-999,98,0.4,256,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2019-01-16-12,996.1,-999,14.6,-999,97,0.4,76,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-16-13,994.8,-999,15.4,-999,94,0.6,304,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-16-14,994.0,-999,14.7,-999,96,0.6,96,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-16-15,993.8,-999,14.7,-999,95,0.5,89,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-16-16,994.5,-999,14.7,-999,97,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-16-17,994.7,-999,14.1,-999,98,0.1,0,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2019-01-16-18,995.2,-999,14.3,-999,98,0.0,0,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2019-01-16-19,995.5,-999,14.2,-999,99,0.4,265,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2019-01-16-20,996.4,-999,13.9,-999,99,0.0,0,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-16-21,996.8,-999,14.1,-999,99,0.0,0,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2019-01-16-22,997.0,-999,13.7,-999,99,0.1,0,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2019-01-16-23,996.7,-999,13.8,-999,99,0.0,0,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2019-01-16-24,996.6,-999,13.8,-999,99,0.1,0,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2019-01-17-01,996.5,-999,13.4,-999,99,0.8,312,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-17-02,996.2,-999,13.3,-999,99,0.3,265,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2019-01-17-03,995.8,-999,13.0,-999,99,0.0,0,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2019-01-17-04,995.9,-999,13.0,-999,100,0.2,0,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2019-01-17-05,995.8,-999,13.0,-999,100,0.0,0,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-17-06,996.2,-999,13.1,-999,100,0.0,0,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-17-07,997.1,-999,13.2,-999,100,0.0,0,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-17-08,997.9,-999,13.2,-999,100,0.1,0,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-17-09,998.3,-999,13.4,-999,100,0.1,0,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-17-10,998.7,-999,13.0,-999,100,0.7,267,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-17-11,998.8,-999,12.9,-999,100,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-17-12,998.2,-999,13.0,-999,100,0.3,314,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-17-13,997.5,-999,12.9,-999,100,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-17-14,997.1,-999,12.9,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-17-15,997.2,-999,12.9,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-17-16,997.4,-999,13.1,-999,99,0.5,278,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-17-17,998.1,-999,12.9,-999,99,0.4,297,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2019-01-17-18,998.4,-999,12.8,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-17-19,999.1,-999,12.7,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-17-20,999.9,-999,12.6,-999,99,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-17-21,1000.3,-999,12.3,-999,98,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-17-22,1000.5,-999,12.3,-999,94,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-17-23,1000.5,-999,12.4,-999,96,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-17-24,1000.2,-999,12.4,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-01,1000.2,-999,12.3,-999,89,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-02,999.9,-999,12.4,-999,89,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-03,999.6,-999,12.4,-999,79,0.4,86,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-04,999.2,-999,12.2,-999,78,0.3,101,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-05,998.8,-999,12.4,-999,72,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-06,998.8,-999,12.9,-999,72,0.6,64,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-07,999.2,-999,12.6,-999,74,0.6,82,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-08,999.8,-999,13.4,-999,73,0.3,62,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-09,1000.1,-999,14.0,-999,75,0.7,58,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-10,999.4,-999,16.9,-999,69,0.5,92,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-11,998.9,-999,18.2,-999,64,0.7,133,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-12,997.8,-999,18.2,-999,63,0.8,185,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-13,996.5,-999,19.1,-999,58,1.5,183,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-14,995.4,-999,18.4,-999,58,1.9,207,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-15,995.2,-999,17.5,-999,64,0.7,213,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-16,995.3,-999,17.0,-999,66,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-17,995.9,-999,16.1,-999,71,0.3,63,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-18,996.2,-999,15.9,-999,65,0.5,85,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-19,996.4,-999,16.0,-999,68,0.3,76,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-20,996.5,-999,15.9,-999,70,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-21,996.5,-999,16.2,-999,71,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-22,996.1,-999,15.4,-999,73,0.4,223,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-23,996.1,-999,16.0,-999,69,0.4,298,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-18-24,995.9,-999,16.0,-999,68,1.1,262,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-01,995.6,-999,16.7,-999,67,1.3,267,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-02,995.4,-999,17.2,-999,61,1.7,206,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-03,994.8,-999,16.9,-999,61,1.2,264,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-04,994.5,-999,15.5,-999,70,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-05,994.6,-999,14.8,-999,74,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-06,995.3,-999,12.9,-999,90,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-07,995.9,-999,11.9,-999,95,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-08,996.2,-999,12.3,-999,96,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-09,996.3,-999,16.7,-999,77,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-10,996.1,-999,19.4,-999,70,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-11,995.9,-999,19.9,-999,62,0.7,275,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-12,995.2,-999,20.6,-999,58,0.6,279,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-13,994.2,-999,22.9,-999,60,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-14,993.6,-999,21.5,-999,62,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-15,992.9,-999,20.8,-999,66,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-16,993.3,-999,19.6,-999,77,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-17,993.5,-999,18.5,-999,85,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-18,993.7,-999,17.7,-999,87,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-19,993.7,-999,17.4,-999,88,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-20,994.1,-999,16.9,-999,89,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-21,994.0,-999,18.7,-999,75,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-22,994.0,-999,18.3,-999,74,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-23,993.7,-999,18.0,-999,74,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-19-24,993.5,-999,17.1,-999,78,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-20-01,993.5,-999,16.1,-999,86,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-20-02,993.7,-999,15.4,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-20-03,993.8,-999,15.4,-999,92,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-20-04,993.7,-999,15.4,-999,89,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-20-05,993.7,-999,15.2,-999,93,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-20-06,994.5,-999,14.9,-999,93,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-20-07,994.9,-999,14.4,-999,96,0.7,298,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-20-08,995.7,-999,15.3,-999,95,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-20-09,996.0,-999,17.1,-999,88,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-20-10,996.0,-999,18.7,-999,86,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2019-01-20-11,995.8,-999,19.0,-999,84,0.3,308,-999,-999,0.0,-999,-999,-999,-999,-999,-999
