,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2020-08-10-19,971.6,1008.3,26.3,26.1,99,7.6,230,11.6,180,0.0,0.0,0.0,0.00,-999,0,-999
2020-08-10-20,972.3,1009.2,25.0,25.0,100,7.0,220,21.6,220,7.5,0.2,-999,0.00,3.0,0,10.0
2020-08-10-21,972.8,1009.7,25.3,25.3,100,8.4,200,12.3,200,0.0,0.0,-999,0.00,8.0,0,10.0
2020-08-10-22,973.3,1010.2,25.6,25.6,100,7.0,180,10.9,180,0.0,0.0,-999,0.00,-999,0,-999
2020-08-10-23,973.3,1010.2,25.8,25.8,100,6.8,190,10.5,190,0.0,0.0,-999,0.00,-999,0,-999
2020-08-10-24,972.8,1009.7,25.6,25.2,98,4.9,170,9.7,160,0.0,0.0,-999,0.00,-999,0,-999
2020-08-11-01,972.8,1009.6,25.8,25.4,98,4.6,170,8.9,170,0.0,0.0,-999,0.00,-999,0,-999
2020-08-11-02,972.2,1009.0,25.7,25.6,99,6.5,170,10.4,150,0.0,0.0,-999,0.00,-999,0,-999
2020-08-11-03,972.3,1009.1,25.8,25.8,100,6.1,170,9.7,170,0.5,0.1,-999,0.00,-999,0,-999
2020-08-11-04,972.5,1009.4,25.5,25.5,100,5.2,180,10.2,160,6.0,0.4,-999,0.00,-999,0,-999
2020-08-11-05,972.7,1009.8,24.0,24.0,100,8.7,230,16.8,230,10.0,0.9,-999,0.00,2.0,0,10.0
2020-08-11-06,972.9,1009.9,24.6,24.5,99,7.4,240,16.0,240,T,0.1,0.0,0.00,-999,0,-999
2020-08-11-07,973.8,1010.8,25.1,25.0,99,7.0,220,16.5,220,1.5,0.2,0.0,0.00,-999,0,-999
2020-08-11-08,974.4,1011.3,25.7,25.7,100,5.4,230,9.8,230,0.0,0.0,0.0,0.16,20.0,0,10.0
2020-08-11-09,974.4,1011.3,26.1,26.1,100,7.1,210,12.1,190,2.0,0.5,0.0,0.25,20.0,1,10.0
2020-08-11-10,975.0,1012.0,24.9,24.9,100,7.7,230,13.3,190,3.5,0.6,0.0,0.37,-999,1,-999
2020-08-11-11,975.1,1012.0,26.0,26.0,100,8.4,210,12.7,200,0.5,0.1,0.0,0.39,20.0,1,10.0
2020-08-11-12,975.4,1012.4,25.5,25.4,99,8.7,230,14.3,240,0.0,0.0,0.0,0.52,-999,2,-999
2020-08-11-13,975.5,1012.3,26.6,25.4,93,6.0,230,11.3,230,0.0,0.0,0.0,0.62,-999,3,-999
2020-08-11-14,975.2,1011.9,27.3,24.9,87,6.4,230,8.4,230,0.0,0.0,0.0,1.05,20.0,5,10.0
2020-08-11-15,975.0,1011.8,27.1,25.4,90,4.1,220,7.6,230,0.0,0.0,0.0,0.70,-999,3,-999
2020-08-11-16,975.0,1011.8,26.8,25.4,92,2.2,210,5.0,220,0.0,0.0,0.0,0.57,-999,2,-999
2020-08-11-17,975.3,1012.1,26.9,25.5,92,2.7,180,4.2,170,0.0,0.0,0.0,0.60,30.0,1,10.0
2020-08-11-18,975.8,1012.7,26.4,25.7,96,4.0,200,5.3,200,0.0,0.0,0.0,0.22,-999,0,-999
2020-08-11-19,976.2,1013.1,26.4,26.1,98,4.7,190,6.9,190,0.0,0.0,0.0,0.00,-999,0,-999
2020-08-11-20,976.9,1013.8,26.5,26.5,100,2.7,180,6.7,200,0.0,0.0,-999,0.00,10.0,0,10.0
2020-08-11-21,977.7,1014.7,26.3,26.1,99,3.2,150,4.5,150,0.0,0.0,-999,0.00,10.0,0,7.0
2020-08-11-22,978.0,1015.0,26.1,26.0,99,2.5,160,4.4,180,0.0,0.0,-999,0.00,-999,0,-999
2020-08-11-23,978.2,1015.2,26.4,26.0,98,3.7,130,5.2,150,0.0,0.0,-999,0.00,-999,0,-999
2020-08-11-24,977.7,1014.7,26.1,25.9,99,4.2,120,6.3,120,0.5,0.2,-999,0.00,-999,0,-999
2020-08-12-01,977.4,1014.7,23.6,23.6,100,4.7,220,11.2,270,6.0,0.5,-999,0.00,-999,0,-999
2020-08-12-02,976.9,1014.0,24.6,24.6,100,2.7,210,6.2,50,4.5,0.4,-999,0.00,-999,0,-999
2020-08-12-03,976.6,1013.7,24.7,24.7,100,3.2,220,4.6,230,0.0,0.0,-999,0.00,-999,0,-999
2020-08-12-04,976.6,1013.6,25.3,24.8,97,2.3,190,4.6,190,0.0,0.0,-999,0.00,-999,0,-999
2020-08-12-05,976.9,1014.0,25.0,25.0,100,2.9,50,4.7,60,0.0,0.0,-999,0.00,20.0,0,6.0
2020-08-12-06,977.5,1014.5,25.7,25.1,96,1.9,60,3.7,50,0.0,0.0,0.0,0.00,-999,0,-999
2020-08-12-07,978.3,1015.3,25.9,24.8,94,5.0,50,6.1,60,0.0,0.0,0.3,0.51,-999,0,-999
2020-08-12-08,978.4,1015.3,27.3,24.7,86,4.2,50,6.9,30,0.0,0.0,0.6,1.35,30.0,2,4.0
2020-08-12-09,978.8,1015.7,27.2,25.2,89,5.0,50,7.6,60,0.0,0.0,0.5,1.37,30.0,4,7.0
2020-08-12-10,978.7,1015.5,27.7,24.9,85,5.7,60,7.7,60,0.0,0.0,0.5,1.82,-999,6,-999
2020-08-12-11,978.9,1015.7,27.7,25.0,85,5.7,70,8.4,70,0.0,0.0,0.1,1.47,40.0,7,6.0
2020-08-12-12,978.6,1015.2,29.1,23.4,71,5.9,70,8.9,80,0.0,0.0,0.9,3.94,-999,15,-999
2020-08-12-13,978.1,1014.7,29.1,23.6,72,5.4,70,8.7,70,0.0,0.0,1.0,4.01,-999,15,-999
2020-08-12-14,977.7,1014.5,27.9,24.5,82,5.1,70,8.0,80,0.0,0.0,0.8,3.03,40.0,11,6.0
2020-08-12-15,977.3,1014.0,28.3,24.9,82,4.3,70,7.2,70,0.0,0.0,0.3,1.32,-999,5,-999
2020-08-12-16,976.9,1013.7,27.4,24.8,86,4.6,60,6.5,50,0.0,0.0,0.5,1.30,-999,4,-999
2020-08-12-17,976.6,1013.4,27.4,23.6,80,3.0,40,6.0,60,0.0,0.0,0.9,1.35,40.0,2,2.0
2020-08-12-18,977.2,1014.0,27.1,24.9,88,3.3,40,4.2,60,0.0,0.0,0.9,0.61,-999,0,-999
2020-08-12-19,977.8,1014.7,26.6,25.9,96,3.4,70,4.1,60,0.0,0.0,0.0,0.00,-999,0,-999
2020-08-12-20,978.3,1015.3,26.5,26.1,98,3.9,60,5.2,80,0.0,0.0,-999,0.00,20.0,0,6.0
2020-08-12-21,978.9,1015.9,26.5,26.1,98,4.3,60,5.7,60,0.0,0.0,-999,0.00,20.0,0,4.0
2020-08-12-22,979.0,1016.0,26.2,26.0,99,4.0,40,6.9,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-12-23,978.6,1015.6,26.1,26.0,99,5.2,40,7.0,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-12-24,978.2,1015.2,26.1,26.0,99,3.4,30,6.6,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-13-01,977.8,1014.8,26.2,26.2,100,4.3,40,6.6,30,0.0,0.0,-999,0.00,-999,0,-999
2020-08-13-02,977.4,1014.4,26.0,25.8,99,3.7,30,7.2,50,0.0,0.0,-999,0.00,-999,0,-999
2020-08-13-03,976.8,1013.8,26.0,25.8,99,3.7,30,6.1,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-13-04,976.7,1013.7,25.9,25.9,100,3.5,30,6.3,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-13-05,976.6,1013.6,25.8,25.7,99,4.8,40,7.3,30,0.0,0.0,-999,0.00,20.0,0,5.0
2020-08-13-06,976.6,1013.5,26.1,25.8,98,4.6,40,8.6,50,0.0,0.0,0.0,0.00,-999,0,-999
2020-08-13-07,976.8,1013.6,27.4,24.4,84,3.6,30,8.6,40,0.0,0.0,0.6,0.67,-999,0,-999
2020-08-13-08,976.9,1013.6,28.0,24.1,79,3.3,20,8.7,20,0.0,0.0,0.3,1.14,40.0,2,3.0
2020-08-13-09,977.0,1013.7,28.5,24.6,79,4.8,30,10.6,40,0.0,0.0,0.5,1.86,40.0,4,7.0
2020-08-13-10,977.1,1013.8,28.4,24.2,78,3.3,10,9.4,60,0.0,0.0,0.5,2.22,-999,7,-999
2020-08-13-11,976.9,1013.4,29.5,24.5,75,4.5,30,10.0,60,0.0,0.0,0.8,3.00,40.0,11,6.0
2020-08-13-12,976.7,1013.3,29.3,23.7,72,3.6,40,8.2,50,0.0,0.0,0.9,3.45,-999,13,-999
2020-08-13-13,976.2,1012.6,30.3,23.4,67,3.0,30,7.6,30,0.0,0.0,0.9,3.67,-999,14,-999
2020-08-13-14,975.7,1012.1,29.9,23.1,67,3.2,10,8.0,30,0.0,0.0,0.9,3.36,40.0,12,6.0
2020-08-13-15,975.1,1011.6,29.0,23.9,74,3.0,30,8.1,70,0.0,0.0,0.7,2.51,-999,7,-999
2020-08-13-16,974.7,1011.3,28.6,22.9,71,3.0,20,6.2,40,0.0,0.0,1.0,2.18,-999,5,-999
2020-08-13-17,974.3,1010.9,27.9,23.5,77,3.8,30,6.3,30,0.0,0.0,0.9,1.45,40.0,2,3.0
2020-08-13-18,974.5,1011.2,27.2,24.0,83,2.2,10,7.3,40,0.0,0.0,0.8,0.65,-999,0,-999
2020-08-13-19,974.8,1011.6,26.5,25.1,92,4.1,30,8.8,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-08-13-20,975.2,1012.0,26.5,25.2,93,3.7,30,8.0,30,0.0,0.0,-999,0.00,15.0,0,4.0
2020-08-13-21,975.5,1012.4,26.3,25.2,94,3.6,20,8.9,40,0.0,0.0,-999,0.00,15.0,0,4.0
2020-08-13-22,975.7,1012.6,25.9,24.9,94,6.4,70,10.3,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-13-23,975.7,1012.7,25.6,24.5,94,1.0,340,8.5,50,0.0,0.0,-999,0.00,-999,0,-999
2020-08-13-24,975.4,1012.6,23.9,23.9,100,5.8,10,15.5,360,21.5,0.6,-999,0.00,-999,0,-999
2020-08-14-01,975.1,1012.4,23.1,23.1,100,6.7,30,17.8,40,3.5,0.5,-999,0.00,-999,0,-999
2020-08-14-02,974.4,1011.6,23.4,23.4,100,4.5,10,11.7,50,20.5,0.7,-999,0.00,-999,0,-999
2020-08-14-03,973.5,1010.6,23.7,23.7,100,4.3,10,10.8,30,2.5,0.4,-999,0.00,-999,0,-999
2020-08-14-04,973.7,1010.8,23.8,23.8,100,5.1,30,8.1,10,0.5,0.0,-999,0.00,-999,0,-999
2020-08-14-05,973.2,1010.3,24.0,24.0,100,5.1,30,8.1,40,0.0,0.0,-999,0.00,20.0,0,8.0
2020-08-14-06,973.6,1010.6,24.5,24.5,100,4.9,30,6.6,30,0.0,0.0,0.0,0.03,-999,0,-999
2020-08-14-07,974.0,1011.0,25.0,25.0,100,3.5,20,6.7,40,0.0,0.0,0.0,0.28,-999,0,-999
2020-08-14-08,974.7,1011.5,27.0,23.4,81,2.5,10,6.6,30,0.0,0.0,0.6,1.05,30.0,2,6.0
2020-08-14-09,975.0,1011.7,27.7,23.0,76,3.0,10,8.1,30,0.0,0.0,0.9,2.01,30.0,5,8.0
2020-08-14-10,974.9,1011.6,27.6,23.2,77,2.5,350,7.8,30,0.0,0.0,0.6,2.29,-999,7,-999
2020-08-14-11,974.5,1011.4,26.2,24.1,88,3.2,10,13.6,40,0.0,0.0,0.2,1.27,20.0,5,9.0
2020-08-14-12,973.8,1010.3,28.9,23.0,71,3.2,10,13.3,80,0.0,0.0,0.5,2.34,-999,10,-999
2020-08-14-13,973.2,1009.6,29.6,21.8,63,2.1,10,9.0,40,0.0,0.0,0.9,3.39,-999,13,-999
2020-08-14-14,973.0,1009.7,27.1,23.7,82,4.5,40,8.0,50,0.0,0.0,0.7,2.88,20.0,10,9.0
2020-08-14-15,972.4,1009.0,27.6,22.7,75,2.9,20,8.9,60,0.0,0.0,0.6,1.77,-999,6,-999
2020-08-14-16,972.1,1008.8,26.6,22.1,76,4.8,50,7.1,40,0.0,0.0,0.8,1.69,-999,4,-999
2020-08-14-17,972.0,1008.8,26.1,23.2,84,4.8,50,7.9,70,0.0,0.0,0.5,1.11,20.0,2,8.0
2020-08-14-18,972.7,1009.6,25.6,24.2,92,3.9,40,6.8,50,0.0,0.0,0.2,0.39,-999,0,-999
2020-08-14-19,973.1,1010.0,25.5,24.9,96,4.8,60,6.9,60,0.0,0.0,0.0,0.00,-999,0,-999
2020-08-14-20,973.5,1010.4,25.4,24.6,95,4.3,60,6.8,60,0.0,0.0,-999,0.00,15.0,0,9.0
2020-08-14-21,974.2,1011.1,25.5,24.8,96,4.0,50,5.6,70,0.0,0.0,-999,0.00,15.0,0,9.0
2020-08-14-22,974.3,1011.2,25.6,24.7,95,4.5,40,6.3,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-14-23,974.8,1011.8,25.3,24.4,95,3.0,20,6.9,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-14-24,974.1,1011.0,25.6,24.0,91,5.8,30,8.4,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-15-01,973.6,1010.5,25.3,24.3,94,2.8,360,8.5,30,0.0,0.0,-999,0.00,-999,0,-999
2020-08-15-02,972.7,1009.8,23.6,23.6,100,5.2,10,9.1,60,5.0,0.3,-999,0.00,-999,0,-999
2020-08-15-03,972.2,1009.3,23.7,23.7,100,7.3,20,10.3,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-15-04,972.3,1009.3,24.3,23.9,98,5.8,20,9.6,10,0.0,0.0,-999,0.00,-999,0,-999
2020-08-15-05,972.6,1009.6,24.6,23.7,95,6.3,30,8.9,40,0.0,0.0,-999,0.00,15.0,0,9.0
2020-08-15-06,973.2,1010.2,24.7,24.2,97,6.4,30,8.2,40,0.0,0.0,0.0,0.01,-999,0,-999
2020-08-15-07,973.6,1010.5,25.3,24.6,96,5.7,30,7.7,40,0.0,0.0,0.0,0.25,-999,0,-999
2020-08-15-08,974.1,1010.9,26.3,23.3,84,4.5,30,7.8,30,0.0,0.0,0.0,0.62,20.0,1,9.0
2020-08-15-09,974.2,1011.1,25.9,25.4,97,5.8,60,8.2,70,0.0,0.0,0.0,0.75,20.0,2,9.0
2020-08-15-10,974.2,1011.0,26.8,23.6,83,4.6,40,7.9,60,0.0,0.0,0.0,1.57,-999,6,-999
2020-08-15-11,973.9,1010.7,26.8,23.1,80,3.7,50,6.8,70,0.0,0.0,0.2,1.97,20.0,8,9.0
2020-08-15-12,973.7,1010.4,27.2,22.8,77,3.9,30,7.8,50,0.0,0.0,0.0,1.78,-999,8,-999
2020-08-15-13,973.7,1010.4,27.3,23.0,77,3.8,60,6.8,80,0.0,0.0,0.4,2.41,-999,10,-999
2020-08-15-14,973.2,1009.8,27.8,22.5,73,4.6,70,8.2,80,0.0,0.0,0.5,2.39,20.0,9,8.0
2020-08-15-15,972.7,1009.4,26.7,23.6,83,4.0,50,5.8,80,0.0,0.0,0.2,1.57,-999,6,-999
2020-08-15-16,972.5,1009.2,27.0,22.9,78,4.2,50,6.3,30,0.0,0.0,0.3,1.49,-999,4,-999
2020-08-15-17,972.8,1009.6,26.2,23.5,85,4.0,50,5.4,60,0.0,0.0,0.8,1.09,30.0,2,6.0
2020-08-15-18,972.5,1009.3,25.9,24.2,90,4.3,20,6.0,30,0.0,0.0,0.0,0.26,-999,0,-999
2020-08-15-19,972.9,1009.8,25.4,24.4,94,3.4,20,6.2,30,0.0,0.0,0.0,0.00,-999,0,-999
2020-08-15-20,973.7,1010.6,25.5,24.6,95,3.0,30,6.7,30,0.0,0.0,-999,0.00,10.0,0,9.0
2020-08-15-21,974.3,1011.2,25.8,24.5,93,3.4,30,5.8,40,0.0,0.0,-999,0.00,10.0,0,9.0
2020-08-15-22,975.2,1012.1,26.1,25.1,94,4.8,50,7.6,50,0.0,0.0,-999,0.00,-999,0,-999
2020-08-15-23,974.8,1011.7,26.0,25.4,97,5.7,70,7.8,70,0.0,0.0,-999,0.00,-999,0,-999
2020-08-15-24,974.6,1011.6,24.9,24.6,98,5.5,40,8.7,90,T,0.0,-999,0.00,-999,0,-999
2020-08-16-01,974.4,1011.4,25.4,25.4,100,5.4,30,7.3,30,0.0,0.0,-999,0.00,-999,0,-999
2020-08-16-02,973.9,1010.8,25.5,25.5,100,4.3,30,8.6,30,0.0,0.0,-999,0.00,-999,0,-999
2020-08-16-03,973.5,1010.4,25.8,25.0,95,4.2,40,7.5,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-16-04,973.3,1010.2,25.8,25.3,97,3.4,30,7.1,50,0.0,0.0,-999,0.00,-999,0,-999
2020-08-16-05,973.5,1010.4,25.8,25.3,97,4.4,30,8.3,20,0.0,0.0,-999,0.00,8.0,0,10.0
2020-08-16-06,973.6,1010.5,25.9,25.4,97,3.3,10,8.9,40,0.0,0.0,0.0,0.01,-999,0,-999
2020-08-16-07,973.9,1010.8,26.0,24.9,94,3.5,20,9.4,40,0.0,0.0,0.0,0.16,-999,0,-999
2020-08-16-08,973.8,1010.5,27.4,23.8,81,3.6,10,9.4,40,0.0,0.0,0.3,0.68,8.0,1,10.0
2020-08-16-09,974.1,1010.8,27.2,23.9,82,4.0,20,8.9,40,0.0,0.0,0.2,1.26,8.0,3,9.0
2020-08-16-10,974.2,1010.8,28.2,23.6,76,3.8,10,10.9,30,0.0,0.0,0.1,1.51,-999,5,-999
2020-08-16-11,973.9,1010.5,27.9,23.9,79,4.2,20,10.5,40,0.0,0.0,0.1,1.41,8.0,6,9.0
2020-08-16-12,973.5,1009.9,29.5,23.7,71,4.1,30,9.2,40,0.0,0.0,0.4,2.31,-999,10,-999
2020-08-16-13,973.2,1009.6,29.3,23.1,69,3.5,20,8.8,40,0.0,0.0,0.5,2.45,-999,10,-999
2020-08-16-14,972.8,1009.2,29.1,21.7,64,2.5,360,7.6,30,0.0,0.0,0.7,2.63,10.0,10,8.0
2020-08-16-15,972.2,1008.7,28.1,24.0,78,3.0,20,8.1,30,0.0,0.0,0.4,1.87,-999,6,-999
2020-08-16-16,971.9,1008.4,28.2,23.1,74,3.8,20,9.7,40,0.0,0.0,0.6,1.59,-999,4,-999
2020-08-16-17,971.9,1008.5,27.1,24.9,88,2.4,360,8.5,40,0.0,0.0,0.4,0.71,20.0,1,7.0
2020-08-16-18,972.5,1009.2,26.6,25.4,93,4.2,30,8.9,40,0.0,0.0,0.1,0.14,-999,0,-999
2020-08-16-19,973.1,1009.9,26.4,25.9,97,5.3,40,10.6,50,0.0,0.0,0.0,0.00,-999,0,-999
2020-08-16-20,973.2,1010.0,26.2,25.5,96,5.7,40,9.5,50,0.0,0.0,-999,0.00,10.0,0,9.0
2020-08-16-21,973.6,1010.5,25.8,25.3,97,4.6,30,10.4,30,0.0,0.0,-999,0.00,10.0,0,6.0
2020-08-16-22,973.4,1010.2,26.2,25.1,94,4.9,20,12.3,30,0.0,0.0,-999,0.00,-999,0,-999
2020-08-16-23,973.2,1010.0,26.1,25.2,95,3.6,10,12.1,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-16-24,972.8,1009.7,25.6,25.3,98,4.6,20,11.9,40,T,0.0,-999,0.00,-999,0,-999
2020-08-17-01,972.5,1009.4,25.2,25.2,100,5.5,20,13.9,40,1.0,0.1,-999,0.00,-999,0,-999
2020-08-17-02,972.0,1008.9,25.3,25.3,100,5.2,20,12.4,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-17-03,971.8,1008.6,25.5,25.3,99,2.5,340,11.6,360,0.0,0.0,-999,0.00,-999,0,-999
2020-08-17-04,971.9,1008.8,25.1,25.1,100,4.6,10,17.9,30,0.5,0.0,-999,0.00,-999,0,-999
2020-08-17-05,971.6,1008.5,25.2,25.1,99,3.5,360,11.8,40,0.0,0.0,-999,0.00,15.0,0,7.0
2020-08-17-06,972.2,1009.1,25.0,25.0,100,3.1,360,11.4,40,1.5,0.3,0.0,0.00,-999,0,-999
2020-08-17-07,972.3,1009.2,25.3,25.3,100,2.8,10,11.3,360,0.5,0.6,0.1,0.24,-999,0,-999
2020-08-17-08,973.0,1010.1,23.7,23.6,99,3.0,20,17.5,50,3.5,0.4,0.0,0.13,10.0,0,10.0
2020-08-17-09,973.5,1010.5,24.5,24.5,100,5.1,40,8.1,80,T,0.2,0.0,0.19,20.0,0,10.0
2020-08-17-10,973.7,1010.7,24.9,24.9,100,4.8,30,6.8,40,T,0.1,0.0,0.06,-999,0,-999
2020-08-17-11,974.4,1011.4,25.3,25.3,100,5.1,20,8.9,360,0.5,0.6,0.0,0.05,0.5,1,/
2020-08-17-12,973.5,1010.4,25.3,25.3,100,7.6,30,11.6,30,0.0,0.0,0.0,0.11,-999,3,-999
2020-08-17-13,972.7,1009.6,25.6,24.3,93,2.7,360,13.7,30,0.0,0.0,0.0,1.01,-999,5,-999
2020-08-17-14,972.5,1009.4,25.1,23.8,93,4.1,360,13.7,30,T,0.1,0.0,1.16,10.0,5,10.0
2020-08-17-15,972.0,1009.0,24.4,24.4,100,4.6,10,14.3,20,4.0,0.8,0.0,0.39,-999,2,-999
2020-08-17-16,972.0,1009.0,24.6,24.6,100,10.0,20,15.4,40,0.5,0.7,0.0,0.06,-999,0,-999
2020-08-17-17,971.6,1008.5,24.6,24.6,100,2.8,10,12.1,40,0.0,0.0,0.0,0.13,10.0,0,10.0
2020-08-17-18,971.9,1008.8,24.7,24.7,100,5.9,30,11.3,40,0.0,0.0,0.0,0.09,-999,0,-999
2020-08-17-19,972.3,1009.2,24.9,24.9,100,5.4,20,12.9,30,0.0,0.0,0.0,0.00,-999,0,-999
2020-08-17-20,973.2,1010.1,25.3,25.3,100,5.2,20,12.4,40,0.0,0.0,-999,0.00,10.0,0,10.0
2020-08-17-21,973.3,1010.3,24.9,24.9,100,4.8,20,13.0,40,0.0,0.0,-999,0.00,10.0,0,10.0
2020-08-17-22,973.8,1010.8,25.1,24.9,99,4.5,20,11.5,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-17-23,973.7,1010.6,25.3,24.8,97,4.9,30,10.4,50,0.0,0.0,-999,0.00,-999,0,-999
2020-08-17-24,973.4,1010.3,25.4,24.8,96,4.9,20,11.2,30,0.0,0.0,-999,0.00,-999,0,-999
2020-08-18-01,972.8,1009.7,25.4,25.1,98,5.9,30,10.8,50,0.0,0.0,-999,0.00,-999,0,-999
2020-08-18-02,972.3,1009.1,25.6,25.4,99,5.7,20,11.3,30,0.0,0.0,-999,0.00,-999,0,-999
2020-08-18-03,972.2,1009.1,25.5,25.5,100,4.8,20,11.4,30,0.0,0.0,-999,0.00,-999,0,-999
2020-08-18-04,972.0,1008.8,25.6,25.6,100,5.4,20,14.5,30,0.0,0.0,-999,0.00,-999,0,-999
2020-08-18-05,972.5,1009.4,24.9,24.8,99,7.3,40,18.1,60,2.5,0.2,-999,0.00,0.3,0,/
2020-08-18-06,972.5,1009.4,25.2,25.2,100,5.2,20,11.4,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-08-18-07,972.9,1009.8,25.6,25.5,99,4.8,20,10.5,30,0.0,0.0,0.5,0.44,-999,0,-999
2020-08-18-08,973.2,1010.0,26.6,23.7,84,3.7,10,11.2,40,0.0,0.0,0.7,1.21,20.0,2,9.0
2020-08-18-09,973.6,1010.3,27.3,24.4,84,4.7,20,10.4,10,0.0,0.0,0.2,1.34,20.0,3,8.0
2020-08-18-10,973.6,1010.2,27.6,23.8,80,3.2,10,12.8,30,0.0,0.0,0.2,1.96,-999,6,-999
2020-08-18-11,973.3,1009.8,28.5,23.4,74,3.7,10,11.6,40,0.0,0.0,0.4,2.60,20.0,9,9.0
2020-08-18-12,973.0,1009.6,27.4,23.9,81,2.6,340,10.8,10,0.0,0.0,0.2,0.97,-999,9,-999
2020-08-18-13,972.8,1009.8,24.9,24.7,99,4.7,20,13.7,40,8.5,0.5,0.0,0.00,-999,5,-999
2020-08-18-14,973.0,1009.8,25.8,25.1,96,5.4,60,8.1,40,0.5,0.1,0.0,0.74,20.0,4,9.0
2020-08-18-15,973.0,1009.8,26.5,25.3,93,3.0,30,6.9,30,0.0,0.0,0.0,0.50,-999,2,-999
2020-08-18-16,972.3,1009.0,27.0,25.8,93,2.0,10,6.6,30,0.0,0.0,0.4,1.14,-999,3,-999
2020-08-18-17,972.3,1009.0,26.5,25.8,96,3.0,10,7.5,10,0.0,0.0,0.0,0.30,15.0,1,9.0
2020-08-18-18,972.3,1009.2,25.4,25.3,99,4.7,30,7.2,10,1.0,0.2,0.0,0.14,-999,0,-999
2020-08-18-19,972.3,1009.1,25.6,25.6,100,8.6,30,14.4,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-08-18-20,973.1,1010.0,25.8,25.8,100,3.3,20,9.2,30,0.0,0.0,-999,0.00,10.0,0,9.0
2020-08-18-21,973.6,1010.4,26.2,26.2,100,2.0,360,8.9,20,0.0,0.0,-999,0.00,0.4,0,/
2020-08-18-22,973.8,1010.7,25.8,25.8,100,1.6,350,7.2,360,0.0,0.0,-999,0.00,-999,0,-999
2020-08-18-23,973.8,1010.7,25.9,25.9,100,3.9,20,8.7,40,0.0,0.0,-999,0.00,-999,0,-999
2020-08-18-24,973.6,1010.5,25.7,25.7,100,1.2,310,8.6,40,T,0.0,-999,0.00,-999,0,-999
2020-08-19-01,973.1,1010.0,25.5,25.4,99,3.9,10,8.8,30,0.5,0.0,-999,0.00,-999,0,-999
2020-08-19-02,972.4,1009.5,23.6,23.5,99,6.5,20,10.4,30,0.5,0.1,-999,0.00,-999,0,-999
2020-08-19-03,972.2,1009.1,24.8,24.8,100,4.6,30,9.5,30,0.0,0.0,-999,0.00,-999,0,-999
2020-08-19-04,972.0,1008.9,25.1,25.1,100,4.9,20,10.5,50,0.0,0.0,-999,0.00,-999,0,-999
2020-08-19-05,972.2,1009.2,24.4,24.4,100,3.4,20,14.4,40,0.0,0.0,-999,0.00,15.0,0,7.0
2020-08-19-06,972.3,1009.2,25.5,25.5,100,3.4,10,9.3,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-08-19-07,972.8,1009.6,25.9,25.9,100,1.7,10,6.8,40,0.0,0.0,0.0,0.33,-999,0,-999
2020-08-19-08,972.7,1009.4,26.8,24.6,88,4.2,20,8.8,30,0.0,0.0,0.1,0.91,5.0,1,8.0
2020-08-19-09,973.3,1010.0,26.9,24.4,86,4.3,20,9.3,40,0.0,0.0,0.0,1.05,8.0,3,9.0
2020-08-19-10,973.5,1010.0,28.9,22.9,70,4.0,10,10.1,30,0.0,0.0,0.7,2.24,-999,7,-999
2020-08-19-11,973.4,1009.8,29.3,21.9,64,3.7,20,10.2,30,0.0,0.0,0.9,2.98,12.0,11,5.0
2020-08-19-12,973.2,1009.6,29.8,22.4,65,2.8,360,9.2,40,0.0,0.0,1.0,3.48,-999,13,-999
2020-08-19-13,972.8,1009.1,30.2,22.1,62,4.4,20,8.7,30,0.0,0.0,1.0,3.86,-999,14,-999
2020-08-19-14,972.1,1008.6,28.5,22.2,69,4.2,20,9.3,40,0.0,0.0,0.6,2.21,15.0,9,6.0
2020-08-19-15,971.6,1008.2,27.1,24.0,83,4.7,30,9.1,30,0.0,0.0,0.0,0.89,-999,4,-999
2020-08-19-16,971.3,1007.9,27.3,24.3,84,3.2,20,8.9,30,0.0,0.0,0.6,1.29,-999,3,-999
2020-08-19-17,971.6,1008.2,27.6,23.0,76,2.9,10,8.0,30,0.0,0.0,0.8,1.18,10.0,2,3.0
2020-08-19-18,971.6,1008.3,26.3,23.9,87,5.7,20,10.9,40,0.0,0.0,0.8,0.46,-999,0,-999
