,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2020-04-07-19,639.7,3126.0,-0.9,-1.5,96,7.7,280,13.4,280,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-07-20,640.3,3133.0,-0.7,-1.1,97,3.1,240,11.9,250,0.0,0.0,-999,0.00,0.1,0,/
2020-04-07-21,640.6,3136.4,-0.5,-0.8,98,4.3,260,12.9,290,0.0,0.0,-999,0.00,0.1,0,/
2020-04-07-22,640.6,3135.8,-1.0,-1.0,100,4.4,250,11.2,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-07-23,640.6,3135.2,-1.0,-1.0,100,3.2,250,10.4,280,0.0,0.0,-999,0.00,-999,0,-999
2020-04-07-24,640.1,3129.2,-1.5,-1.5,100,4.6,240,10.2,280,0.0,0.0,-999,0.00,-999,0,-999
2020-04-08-01,639.8,3124.9,-1.7,-1.7,100,3.3,240,11.4,260,0.0,0.0,-999,0.00,-999,0,-999
2020-04-08-02,639.5,3122.6,-1.8,-1.8,100,3.3,250,9.3,230,0.0,0.0,-999,0.00,-999,0,-999
2020-04-08-03,639.4,3120.7,-1.5,-1.5,100,3.7,240,10.3,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-08-04,639.3,3120.2,-1.5,-1.5,100,3.1,240,10.4,260,0.0,0.0,-999,0.00,-999,0,-999
2020-04-08-05,639.3,3121.3,-1.4,-1.4,100,3.0,230,10.2,260,0.0,0.0,-999,0.00,0.1,0,/
2020-04-08-06,639.5,3124.3,-1.4,-1.4,100,2.8,240,9.1,220,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-08-07,640.3,3134.6,-0.7,-0.7,100,2.5,220,10.0,230,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-08-08,640.8,3139.5,0.1,0.0,99,2.5,240,10.7,270,0.0,0.0,0.0,0.18,0.1,1,/
2020-04-08-09,641.1,3142.5,0.5,0.5,100,3.8,260,12.6,260,0.0,0.0,0.0,0.69,0.1,2,/
2020-04-08-10,641.4,3142.6,3.8,2.7,93,6.8,270,18.4,260,0.0,0.0,0.6,2.54,-999,8,-999
2020-04-08-11,641.6,3148.3,1.3,-0.5,88,3.8,260,17.6,280,0.0,0.0,0.8,3.70,0.1,13,/
2020-04-08-12,641.3,3144.2,2.1,0.5,89,2.8,230,15.7,270,0.0,0.0,0.6,3.37,-999,13,-999
2020-04-08-13,640.9,3141.7,0.4,-1.0,90,6.4,270,13.1,300,0.0,0.0,0.2,2.13,-999,9,-999
2020-04-08-14,640.6,3137.1,1.1,-0.4,90,5.2,260,15.2,280,0.0,0.0,0.3,2.19,0.1,8,/
2020-04-08-15,640.3,3134.6,-0.1,-1.0,94,8.0,300,14.7,260,0.0,0.0,0.0,1.11,-999,3,-999
2020-04-08-16,640.5,3137.1,-0.1,-0.1,100,5.1,280,15.7,270,0.0,0.0,0.0,0.76,-999,2,-999
2020-04-08-17,640.6,3138.2,-0.1,-0.4,98,4.3,250,12.4,270,0.0,0.0,0.0,0.26,0.1,0,/
2020-04-08-18,640.9,3142.3,-0.4,-0.4,100,4.3,250,10.2,250,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-08-19,641.2,3145.7,-0.8,-0.8,100,2.5,240,10.2,260,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-08-20,641.8,3152.6,-1.2,-1.2,100,3.8,250,10.9,260,0.0,0.0,-999,0.00,0.1,0,/
2020-04-08-21,642.2,3157.2,-1.3,-1.3,100,3.4,240,11.0,260,0.0,0.0,-999,0.00,0.1,0,/
2020-04-08-22,642.3,3154.4,-1.4,-1.4,100,1.1,210,11.1,260,0.0,0.0,-999,0.00,-999,0,-999
2020-04-08-23,641.8,3153.8,-3.3,-3.3,100,8.9,260,15.6,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-08-24,641.5,3148.1,-2.6,-2.6,100,3.7,250,14.4,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-09-01,641.1,3143.9,-1.5,-1.5,100,3.0,240,11.2,250,0.0,0.0,-999,0.00,-999,0,-999
2020-04-09-02,640.9,3140.8,-1.7,-1.7,100,2.7,230,11.5,250,0.0,0.0,-999,0.00,-999,0,-999
2020-04-09-03,640.7,3139.3,-1.3,-1.3,100,3.6,250,13.2,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-09-04,640.6,3138.3,-1.5,-1.5,100,2.9,230,10.5,260,0.0,0.0,-999,0.00,-999,0,-999
2020-04-09-05,640.6,3138.2,-1.4,-1.4,100,4.0,240,12.0,280,0.0,0.0,-999,0.00,0.1,0,/
2020-04-09-06,641.0,3143.6,-1.4,-1.4,100,4.6,240,12.6,250,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-09-07,641.3,3147.9,-1.5,-1.5,100,5.7,250,10.9,250,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-09-08,641.8,3153.8,-0.8,-0.8,100,6.1,260,12.0,260,0.0,0.0,0.0,0.15,0.1,1,/
2020-04-09-09,642.4,3160.4,-0.1,-0.1,100,4.8,260,12.6,300,0.0,0.0,0.0,0.64,0.1,2,/
2020-04-09-10,642.5,3159.1,2.1,2.1,100,6.0,270,12.8,270,0.0,0.0,0.0,1.10,-999,5,-999
2020-04-09-11,642.6,3162.3,2.4,0.4,87,5.7,290,11.0,270,0.0,0.0,0.3,2.27,0.1,9,/
2020-04-09-12,642.5,3157.2,4.8,2.5,85,4.3,260,12.6,280,0.0,0.0,0.3,2.73,-999,11,-999
2020-04-09-13,642.3,3156.3,2.4,1.0,90,3.6,250,11.2,260,0.0,0.0,0.0,2.61,-999,10,-999
2020-04-09-14,642.2,3156.3,1.6,0.0,89,3.7,260,10.5,240,0.0,0.0,0.2,2.74,0.1,10,/
2020-04-09-15,642.0,3152.7,2.1,0.5,89,4.7,270,10.4,270,0.0,0.0,0.4,2.67,-999,8,-999
2020-04-09-16,641.9,3151.3,2.4,0.6,88,4.8,260,11.7,260,0.0,0.0,0.4,1.98,-999,4,-999
2020-04-09-17,642.1,3153.6,2.5,-0.6,80,4.4,250,9.7,270,0.0,0.0,0.6,1.51,4.0,2,3.0
2020-04-09-18,641.9,3154.9,-0.5,-2.7,85,6.0,260,11.8,280,0.0,0.0,0.9,0.57,-999,0,-999
2020-04-09-19,642.6,3165.8,-2.2,-4.5,84,8.3,260,11.1,270,0.0,0.0,0.1,0.00,-999,0,-999
2020-04-09-20,642.8,3167.3,-2.1,-13.4,42,7.8,260,12.8,240,0.0,0.0,-999,0.00,20.0,0,1.0
2020-04-09-21,643.3,3172.2,-1.8,-15.8,33,6.2,240,14.8,260,0.0,0.0,-999,0.00,20.0,0,1.0
2020-04-09-22,643.3,3168.4,-0.9,-18.6,25,7.8,250,17.5,260,0.0,0.0,-999,0.00,-999,0,-999
2020-04-09-23,643.4,3169.5,-1.1,-18.5,25,7.9,240,17.5,250,0.0,0.0,-999,0.00,-999,0,-999
2020-04-09-24,643.4,3166.3,-0.9,-20.1,22,6.8,240,16.4,220,0.0,0.0,-999,0.00,-999,0,-999
2020-04-10-01,643.1,3165.4,-0.8,-21.8,19,3.4,230,16.8,240,0.0,0.0,-999,0.00,-999,0,-999
2020-04-10-02,642.8,3162.8,-0.9,-25.0,14,6.8,240,16.1,230,0.0,0.0,-999,0.00,-999,0,-999
2020-04-10-03,642.4,3157.6,-1.2,-22.2,19,8.2,250,15.7,250,0.0,0.0,-999,0.00,-999,0,-999
2020-04-10-04,642.6,3160.2,-1.6,-19.7,24,10.3,250,17.4,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-10-05,642.7,3161.2,-1.5,-20.7,22,6.1,250,14.1,250,0.0,0.0,-999,0.00,20.0,0,1.0
2020-04-10-06,643.3,3171.6,-0.9,-23.4,16,8.4,260,13.9,250,0.0,0.0,0.3,0.00,-999,0,-999
2020-04-10-07,643.7,3174.7,2.3,-25.7,11,5.3,260,13.2,260,0.0,0.0,0.7,0.03,-999,0,-999
2020-04-10-08,644.2,3180.1,2.9,-21.7,14,5.1,270,10.4,290,0.0,0.0,1.0,1.55,30.0,2,1.0
2020-04-10-09,644.5,3179.1,6.5,-17.1,17,4.4,260,9.7,270,0.0,0.0,1.0,2.62,30.0,5,2.0
2020-04-10-10,645.0,3183.2,7.4,-16.3,17,3.0,250,7.6,230,0.0,0.0,1.0,3.38,-999,9,-999
2020-04-10-11,644.8,3181.2,7.2,-14.1,20,4.6,260,10.1,280,0.0,0.0,1.0,4.08,30.0,13,4.0
2020-04-10-12,644.6,3178.6,7.1,-3.4,47,2.8,250,10.3,290,0.0,0.0,1.0,4.20,-999,15,-999
2020-04-10-13,644.0,3171.9,6.3,6.0,98,3.3,250,9.9,290,0.0,0.0,1.0,4.18,-999,16,-999
2020-04-10-14,643.6,3168.6,5.0,5.0,100,3.2,250,11.9,270,0.0,0.0,0.9,3.89,3.0,13,7.0
2020-04-10-15,643.1,3161.7,5.8,3.9,88,4.3,250,9.9,280,0.0,0.0,0.4,2.29,-999,6,-999
2020-04-10-16,643.0,3164.5,2.9,2.9,100,6.9,300,11.7,300,0.0,0.0,0.6,2.14,-999,4,-999
2020-04-10-17,643.0,3165.0,2.4,1.8,96,5.3,290,11.9,310,0.0,0.0,1.0,1.63,8.0,2,6.0
2020-04-10-18,642.9,3166.3,-0.2,-1.7,90,3.7,240,9.9,270,0.0,0.0,1.0,0.52,-999,0,-999
2020-04-10-19,643.4,3168.0,0.2,0.0,99,4.6,230,10.0,270,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-10-20,643.9,3172.7,0.9,0.9,100,4.5,250,9.8,200,0.0,0.0,-999,0.00,0.1,0,/
2020-04-10-21,644.2,3171.2,1.6,1.6,100,5.5,260,12.3,250,0.0,0.0,-999,0.00,0.1,0,/
2020-04-10-22,644.1,3170.1,0.6,0.6,100,6.8,260,15.7,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-10-23,644.0,3173.1,0.2,0.2,100,6.7,260,15.1,250,0.0,0.0,-999,0.00,-999,0,-999
2020-04-10-24,643.6,3165.6,-0.6,-0.6,100,8.2,260,14.8,260,0.0,0.0,-999,0.00,-999,0,-999
2020-04-11-01,643.0,3157.9,0.3,0.3,100,4.6,240,13.3,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-11-02,642.6,3154.8,0.1,0.1,100,4.2,240,14.5,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-11-03,642.1,3147.0,0.5,0.5,100,5.3,270,12.3,260,0.0,0.0,-999,0.00,-999,0,-999
2020-04-11-04,641.9,3147.9,0.7,0.7,100,5.8,280,13.2,310,0.0,0.0,-999,0.00,-999,0,-999
2020-04-11-05,642.1,3151.8,0.1,0.1,100,6.7,300,15.2,280,0.0,0.0,-999,0.00,0.1,0,/
2020-04-11-06,642.5,3159.7,0.4,0.4,100,6.1,290,12.2,300,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-11-07,642.7,3160.5,1.3,1.3,100,3.1,260,9.8,300,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-11-08,643.2,3162.7,3.9,3.9,100,1.6,250,8.8,260,0.0,0.0,0.3,0.76,5.0,1,5.0
2020-04-11-09,643.6,3165.5,5.0,5.0,100,4.6,260,8.9,270,0.0,0.0,0.8,1.97,3.0,4,4.0
2020-04-11-10,643.6,3164.9,6.5,5.8,95,4.1,250,10.9,270,0.0,0.0,0.0,1.52,-999,5,-999
2020-04-11-11,643.4,3164.2,5.4,4.3,93,5.3,250,10.9,250,0.0,0.0,0.0,1.76,0.1,6,/
2020-04-11-12,642.7,3156.7,5.2,4.1,93,4.0,240,12.2,290,0.0,0.0,0.0,1.96,-999,7,-999
2020-04-11-13,642.5,3152.9,5.3,4.9,97,1.6,220,12.4,240,0.0,0.0,0.0,1.91,-999,7,-999
2020-04-11-14,641.6,3144.6,3.1,3.1,100,4.2,240,12.2,230,0.0,0.0,0.0,0.29,0.1,1,/
2020-04-11-15,641.1,3138.4,2.7,2.7,100,4.9,250,14.4,290,0.0,0.0,0.0,0.36,-999,1,-999
2020-04-11-16,640.9,3135.5,2.8,2.8,100,6.5,260,14.3,250,0.0,0.0,0.0,0.24,-999,1,-999
2020-04-11-17,640.7,3133.6,2.9,2.9,100,5.8,260,13.7,270,0.0,0.0,0.0,0.00,0.1,0,/
2020-04-11-18,640.8,3134.3,3.0,3.0,100,5.0,250,13.6,260,T,0.3,0.0,0.00,-999,0,-999
2020-04-11-19,640.9,3134.8,2.7,2.7,100,3.5,250,12.2,280,1.0,1.0,0.0,0.00,-999,0,-999
2020-04-11-20,641.2,3136.1,2.0,2.0,100,3.1,250,12.6,270,0.5,0.7,-999,0.00,0.1,0,/
2020-04-11-21,641.4,3137.1,2.1,2.1,100,5.5,300,14.7,270,T,0.8,-999,0.00,0.1,0,/
2020-04-11-22,641.3,3134.1,2.0,2.0,100,6.5,270,13.7,250,1.0,1.0,-999,0.00,-999,0,-999
2020-04-11-23,641.1,3133.0,2.0,2.0,100,5.0,270,14.9,260,2.5,1.0,-999,0.00,-999,0,-999
2020-04-11-24,640.7,3128.5,1.7,1.7,100,5.5,260,13.8,290,0.5,0.8,-999,0.00,-999,0,-999
2020-04-12-01,640.2,3122.5,1.4,1.4,100,5.3,250,15.3,270,0.5,0.3,-999,0.00,-999,0,-999
2020-04-12-02,639.5,3116.7,1.3,1.3,100,5.0,250,11.9,300,0.5,1.0,-999,0.00,-999,0,-999
2020-04-12-03,638.9,3109.9,1.1,1.1,100,5.0,300,12.1,310,2.5,1.0,-999,0.00,-999,0,-999
2020-04-12-04,639.3,3115.1,0.9,0.9,100,4.0,260,10.2,290,3.5,1.0,-999,0.00,-999,0,-999
2020-04-12-05,639.3,3115.3,0.6,0.6,100,3.4,230,10.0,250,1.5,1.0,-999,0.00,0.1,0,/
2020-04-12-06,639.3,3115.1,0.7,0.7,100,3.6,220,10.9,270,T,0.2,0.0,0.00,-999,0,-999
2020-04-12-07,639.3,3116.1,0.2,0.2,100,3.4,230,15.3,240,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-12-08,639.7,3121.4,0.7,0.7,100,1.9,200,11.2,290,0.0,0.0,0.0,0.05,0.1,0,/
2020-04-12-09,639.9,3124.3,0.3,0.3,100,3.0,230,13.9,300,0.0,0.0,0.0,0.46,0.1,1,/
2020-04-12-10,639.6,3120.2,0.7,0.7,100,2.3,200,10.4,230,0.0,0.0,0.0,0.61,-999,2,-999
2020-04-12-11,639.4,3118.2,0.3,0.3,100,4.5,230,14.4,290,0.0,0.0,0.0,1.04,0.1,4,/
2020-04-12-12,638.8,3110.0,1.1,1.1,100,3.9,250,15.9,270,0.0,0.0,0.0,1.44,-999,6,-999
2020-04-12-13,638.4,3105.6,0.9,0.9,100,4.1,250,12.9,270,0.0,0.0,0.0,1.42,-999,6,-999
2020-04-12-14,638.1,3101.4,1.3,1.3,100,2.9,220,16.2,270,0.0,0.0,0.0,1.30,0.1,5,/
2020-04-12-15,637.8,3096.0,2.7,2.7,100,2.7,220,14.2,260,0.0,0.0,0.1,1.73,-999,5,-999
2020-04-12-16,637.7,3097.2,1.1,1.1,100,3.3,240,11.4,280,0.0,0.0,0.3,1.80,-999,3,-999
2020-04-12-17,637.6,3098.5,-0.5,-0.5,100,3.5,240,11.5,290,0.0,0.0,0.7,1.73,3.0,2,4.0
2020-04-12-18,637.7,3102.3,-2.4,-2.4,100,3.2,240,12.9,270,0.0,0.0,0.2,0.58,-999,0,-999
2020-04-12-19,637.2,3102.7,-6.8,-6.8,100,5.6,260,13.2,250,0.0,0.0,0.0,0.02,-999,0,-999
2020-04-12-20,637.3,3102.5,-6.2,-8.2,86,7.3,260,13.6,270,0.0,0.0,-999,0.00,20.0,0,3.0
2020-04-12-21,637.5,3103.6,-4.8,-6.0,91,6.4,250,15.5,280,0.0,0.0,-999,0.00,20.0,0,2.0
2020-04-12-22,637.3,3099.2,-3.8,-21.2,24,9.7,270,14.5,260,0.0,0.0,-999,0.00,-999,0,-999
2020-04-12-23,637.4,3102.9,-5.2,-15.5,44,8.6,260,16.9,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-12-24,636.7,3092.2,-4.6,-24.7,19,8.7,270,20.4,300,0.0,0.0,-999,0.00,-999,0,-999
2020-04-13-01,636.0,3084.3,-5.0,-22.8,23,7.2,260,17.3,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-13-02,635.8,3081.0,-4.8,-25.6,18,9.0,260,19.6,330,0.0,0.0,-999,0.00,-999,0,-999
2020-04-13-03,635.9,3080.3,-4.8,-28.1,14,6.6,240,16.5,230,0.0,0.0,-999,0.00,-999,0,-999
2020-04-13-04,635.6,3077.4,-3.8,-28.4,13,6.9,240,13.1,250,0.0,0.0,-999,0.00,-999,0,-999
2020-04-13-05,636.0,3084.2,-3.5,-28.2,13,6.4,240,13.3,240,0.0,0.0,-999,0.00,20.0,0,7.0
2020-04-13-06,636.4,3089.5,-1.8,-27.6,12,6.5,270,14.2,290,0.0,0.0,0.2,0.00,-999,0,-999
2020-04-13-07,637.4,3105.6,-0.1,-22.1,17,5.2,300,11.6,290,0.0,0.0,0.7,0.16,-999,0,-999
2020-04-13-08,638.3,3112.1,2.8,-15.8,24,2.7,300,13.8,280,0.0,0.0,1.0,1.57,30.0,2,7.0
2020-04-13-09,638.6,3109.3,6.2,-12.2,25,2.5,330,7.3,330,0.0,0.0,1.0,2.66,30.0,5,3.0
2020-04-13-10,639.1,3115.2,5.5,-9.8,32,1.1,340,6.4,310,0.0,0.0,1.0,3.45,-999,9,-999
2020-04-13-11,639.3,3120.2,5.0,-12.7,26,1.4,300,6.0,310,0.0,0.0,1.0,2.38,30.0,11,2.0
2020-04-13-12,639.4,3118.7,6.5,-4.0,47,2.3,290,7.1,310,0.0,0.0,1.0,1.68,-999,15,-999
2020-04-13-13,639.1,3116.4,5.8,-2.1,57,1.5,280,8.1,260,0.0,0.0,1.0,4.19,-999,15,-999
2020-04-13-14,639.0,3113.6,6.8,-2.4,52,2.7,50,8.1,260,0.0,0.0,1.0,0.00,30.0,13,2.0
2020-04-13-15,638.8,3118.4,1.3,-8.0,50,2.0,270,6.4,270,0.0,0.0,1.0,3.38,-999,9,-999
2020-04-13-16,638.7,3120.4,-2.1,-10.5,53,3.5,290,8.6,290,0.0,0.0,1.0,2.56,-999,5,-999
2020-04-13-17,638.7,3115.0,1.6,-11.8,36,3.1,290,8.3,310,0.0,0.0,1.0,1.52,30.0,2,4.0
2020-04-13-18,639.3,3124.8,-1.8,-17.5,29,2.0,320,7.9,340,0.0,0.0,1.0,0.50,-999,0,-999
2020-04-13-19,639.8,3129.5,-2.4,-21.2,22,2.8,330,7.4,330,0.0,0.0,0.1,0.00,-999,0,-999
2020-04-13-20,640.3,3131.6,-2.1,-21.3,21,3.5,330,9.2,330,0.0,0.0,-999,0.00,30.0,0,1.0
2020-04-13-21,641.1,3136.4,-1.5,-21.2,21,0.7,330,6.4,350,0.0,0.0,-999,0.00,20.0,0,1.0
2020-04-13-22,641.5,3140.3,0.1,-21.2,18,1.5,300,4.4,280,0.0,0.0,-999,0.00,-999,0,-999
2020-04-13-23,641.3,3138.2,0.3,-21.0,18,3.1,260,6.3,300,0.0,0.0,-999,0.00,-999,0,-999
2020-04-13-24,641.1,3133.9,0.2,-20.9,19,5.9,260,8.9,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-14-01,640.7,3127.4,2.0,-18.3,21,8.4,270,11.9,280,0.0,0.0,-999,0.00,-999,0,-999
2020-04-14-02,640.3,3126.0,1.1,-19.2,20,7.3,260,12.4,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-14-03,639.7,3122.0,1.0,-20.2,19,7.9,260,12.9,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-14-04,639.9,3129.5,0.6,-19.7,20,6.3,260,13.9,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-14-05,640.1,3126.6,1.0,-19.8,19,4.9,250,13.8,270,0.0,0.0,-999,0.00,30.0,0,4.0
2020-04-14-06,640.3,3132.9,1.5,-19.6,19,3.8,240,12.2,260,0.0,0.0,0.1,0.00,-999,0,-999
2020-04-14-07,640.8,3136.0,4.5,-16.1,21,4.3,240,12.8,290,0.0,0.0,0.7,0.55,-999,0,-999
2020-04-14-08,641.3,3138.7,7.0,-10.3,28,2.3,240,9.1,260,0.0,0.0,0.7,1.37,30.0,2,7.0
2020-04-14-09,641.6,3142.6,6.3,-9.8,30,2.0,230,9.1,250,0.0,0.0,0.5,1.73,30.0,3,8.0
2020-04-14-10,641.6,3144.0,3.6,-10.6,35,3.2,250,9.0,240,0.0,0.0,0.0,0.89,-999,3,-999
2020-04-14-11,641.4,3143.9,1.7,-12.3,35,3.3,240,9.2,280,0.0,0.0,0.0,0.80,30.0,3,8.0
2020-04-14-12,641.1,3139.6,2.0,-10.8,38,2.3,230,10.3,280,0.0,0.0,0.0,0.72,-999,3,-999
2020-04-14-13,640.4,3128.5,2.0,-7.2,50,4.1,250,9.4,280,0.0,0.0,0.0,0.77,-999,3,-999
2020-04-14-14,640.0,3126.1,0.9,-0.4,91,3.3,240,10.3,240,0.0,0.0,0.0,0.61,30.0,3,8.0
2020-04-14-15,639.8,3124.4,0.4,0.4,100,3.4,240,11.0,270,0.0,0.0,0.0,0.54,-999,1,-999
2020-04-14-16,639.6,3123.6,-0.5,-0.5,100,2.6,240,13.0,260,0.0,0.0,0.0,0.14,-999,1,-999
2020-04-14-17,639.6,3123.7,-1.0,-1.0,100,2.5,240,10.0,250,0.0,0.0,0.0,0.00,20.0,0,10.0
2020-04-14-18,639.7,3124.3,-1.0,-1.0,100,1.8,220,11.0,260,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-14-19,639.9,3122.9,-1.0,-1.0,100,2.7,210,14.6,280,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-14-20,639.9,3119.3,-0.8,-0.8,100,3.0,240,16.5,270,0.0,0.0,-999,0.00,10.0,0,10.0
2020-04-14-21,640.1,3122.7,-0.7,-0.7,100,2.9,250,17.1,280,0.0,0.0,-999,0.00,0.1,0,/
2020-04-14-22,640.3,3128.2,-0.3,-0.3,100,4.4,260,15.6,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-14-23,639.8,3124.3,-0.2,-0.2,100,5.0,250,17.4,280,0.0,0.0,-999,0.00,-999,0,-999
2020-04-14-24,639.5,3121.4,-1.2,-1.2,100,2.6,200,14.0,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-15-01,639.0,3114.5,-0.7,-0.7,100,4.9,240,12.8,250,0.0,0.0,-999,0.00,-999,0,-999
2020-04-15-02,638.1,3106.4,-2.0,-2.0,100,4.3,230,12.8,330,0.0,0.0,-999,0.00,-999,0,-999
2020-04-15-03,637.8,3104.1,-2.5,-2.5,100,4.1,220,12.8,220,0.0,0.0,-999,0.00,-999,0,-999
2020-04-15-04,637.8,3105.0,-2.3,-2.3,100,3.3,210,12.1,240,0.0,0.0,-999,0.00,-999,0,-999
2020-04-15-05,638.0,3108.0,-2.2,-2.2,100,3.9,230,12.9,230,0.0,0.0,-999,0.00,0.1,0,/
2020-04-15-06,638.7,3117.0,-2.4,-2.4,100,4.3,260,13.2,260,0.0,0.0,0.0,0.00,-999,0,-999
2020-04-15-07,639.0,3123.6,-4.5,-4.5,100,7.4,280,13.0,270,0.0,0.0,0.0,0.02,-999,0,-999
2020-04-15-08,639.6,3128.9,-3.1,-3.1,100,6.6,260,13.7,260,0.0,0.0,0.3,0.55,0.1,1,/
2020-04-15-09,639.7,3130.5,-3.5,-3.5,100,6.4,260,15.4,280,0.0,0.0,1.0,2.32,20.0,6,2.0
2020-04-15-10,639.8,3130.2,-2.7,-2.7,100,7.1,260,19.7,290,0.0,0.0,1.0,3.65,-999,10,-999
2020-04-15-11,639.7,3127.0,-1.3,-1.3,100,6.1,260,18.3,270,0.0,0.0,1.0,4.21,20.0,14,2.0
2020-04-15-12,639.3,3117.9,2.8,2.8,100,4.0,240,15.7,270,0.0,0.0,1.0,4.51,-999,16,-999
2020-04-15-13,639.3,3118.3,2.0,2.0,100,4.5,250,13.6,290,0.0,0.0,1.0,4.54,-999,16,-999
2020-04-15-14,639.0,3116.9,1.5,1.5,100,5.9,270,16.1,260,0.0,0.0,1.0,4.17,20.0,13,4.0
2020-04-15-15,639.0,3120.4,-0.6,-0.6,100,8.5,280,14.6,260,0.0,0.0,1.0,3.47,-999,10,-999
2020-04-15-16,639.1,3119.6,0.7,0.7,100,6.0,260,15.9,260,0.0,0.0,1.0,2.67,-999,5,-999
2020-04-15-17,639.2,3122.5,-0.6,-5.6,69,6.1,270,14.7,270,0.0,0.0,1.0,1.59,30.0,2,2.0
2020-04-15-18,639.3,3126.5,-2.5,-5.2,82,5.2,260,15.3,250,0.0,0.0,1.0,0.49,-999,0,-999
2020-04-15-19,639.8,3135.7,-2.7,-12.7,46,5.4,280,13.1,330,0.0,0.0,0.2,0.00,-999,0,-999
2020-04-15-20,640.3,3140.7,-3.2,-13.9,43,4.1,260,13.9,280,0.0,0.0,-999,0.00,20.0,0,2.0
2020-04-15-21,641.2,3150.0,-1.4,-16.8,30,4.2,280,8.6,290,0.0,0.0,-999,0.00,20.0,0,2.0
2020-04-15-22,641.5,3152.5,-1.2,-15.8,32,3.8,260,9.2,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-15-23,641.7,3153.3,-1.3,-13.9,38,5.1,280,9.7,280,0.0,0.0,-999,0.00,-999,0,-999
2020-04-15-24,641.3,3143.9,-2.0,-15.8,34,4.1,260,10.3,270,0.0,0.0,-999,0.00,-999,0,-999
2020-04-16-01,641.1,3142.5,-2.0,-16.4,32,4.5,250,10.8,280,0.0,0.0,-999,0.00,-999,0,-999
2020-04-16-02,641.2,3144.5,-2.1,-15.7,34,1.0,210,10.1,290,0.0,0.0,-999,0.00,-999,0,-999
2020-04-16-03,641.2,3145.4,-0.7,-14.1,35,1.1,90,6.9,240,0.0,0.0,-999,0.00,-999,0,-999
2020-04-16-04,641.5,3147.1,-0.4,-9.8,49,1.1,70,5.7,190,0.0,0.0,-999,0.00,-999,0,-999
2020-04-16-05,641.7,3150.7,0.0,-4.6,71,1.5,20,6.8,350,0.0,0.0,-999,0.00,20.0,0,3.0
2020-04-16-06,642.7,3164.8,0.6,-5.5,64,1.1,340,8.2,310,0.0,0.0,0.1,0.00,-999,0,-999
2020-04-16-07,643.4,3168.8,4.6,-3.1,57,1.1,360,9.4,260,0.0,0.0,0.7,0.34,-999,0,-999
2020-04-16-08,644.1,3173.1,8.7,-1.8,48,0.9,20,6.8,360,0.0,0.0,1.0,1.58,30.0,2,5.0
2020-04-16-09,644.7,3175.6,11.1,-0.3,45,1.0,10,6.2,290,0.0,0.0,1.0,2.44,30.0,5,5.0
2020-04-16-10,644.9,3176.1,12.6,1.3,46,0.9,340,7.2,340,0.0,0.0,1.0,3.36,-999,9,-999
2020-04-16-11,644.9,3178.2,10.9,3.6,61,1.2,300,6.1,330,0.0,0.0,1.0,4.08,30.0,13,5.0
2020-04-16-12,644.8,3177.7,11.0,4.2,63,1.9,270,5.7,270,0.0,0.0,1.0,4.21,-999,15,-999
2020-04-16-13,644.6,3174.3,11.7,4.6,62,2.0,280,6.7,310,0.0,0.0,1.0,4.19,-999,15,-999
2020-04-16-14,644.5,3175.4,9.9,3.4,64,4.5,280,9.6,280,0.0,0.0,1.0,4.11,30.0,13,5.0
2020-04-16-15,644.2,3171.9,8.2,0.8,60,3.2,290,8.5,260,0.0,0.0,1.0,3.43,-999,9,-999
