,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2022-01-04-09,1000.4,-999,15.3,-999,100,2.8,100,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-10,1000.3,-999,15.4,-999,100,2.8,91,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-11,999.4,-999,15.7,-999,100,2.8,100,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-12,998.7,-999,15.6,-999,99,2.4,102,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-13,997.7,-999,15.7,-999,100,2.6,100,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-14,997.1,-999,15.7,-999,100,2.7,100,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-15,996.8,-999,15.7,-999,100,3.1,99,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-04-16,996.8,-999,15.7,-999,100,2.6,104,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-17,997.0,-999,15.6,-999,100,2.8,111,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-18,997.2,-999,15.6,-999,100,2.3,105,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-19,997.9,-999,15.7,-999,100,2.4,105,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-20,997.9,-999,15.8,-999,99,3.3,99,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-21,997.9,-999,16.0,-999,100,2.7,101,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-04-22,997.6,-999,16.3,-999,100,2.7,99,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-01-04-23,997.1,-999,16.5,-999,99,2.4,105,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-01-04-24,996.5,-999,16.7,-999,100,1.9,111,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-05-01,996.0,-999,16.9,-999,99,1.6,104,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-05-02,995.2,-999,17.1,-999,100,2.5,88,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-01-05-03,994.5,-999,17.2,-999,100,0.3,69,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-05-04,994.2,-999,17.4,-999,100,0.2,0,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-05-05,994.0,-999,17.5,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-06,994.3,-999,17.5,-999,99,0.0,0,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-05-07,994.6,-999,16.8,-999,100,1.6,246,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-08,994.9,-999,17.7,-999,99,1.5,259,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-09,995.5,-999,18.7,-999,100,2.6,267,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-10,995.7,-999,19.3,-999,100,2.4,262,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-11,995.6,-999,17.4,-999,100,2.5,290,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-12,995.1,-999,16.8,-999,100,1.8,263,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-05-13,994.4,-999,16.7,-999,99,1.7,286,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-14,993.9,-999,16.7,-999,100,1.4,281,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-15,993.6,-999,16.7,-999,99,1.2,279,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-05-16,994.3,-999,16.6,-999,100,2.1,290,-999,-999,0.0,-999,-999,-999,-999,-999,-999
